Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,,CCG,Gender,Male,NULL,540,405,235,135,10,80,95,15,25,75,,130,135,62,72,61,96,100,*,10,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,,CCG,Total,Total,NULL,1620,1215,615,475,20,260,340,30,95,255,,445,475,57,72,56,94,100,20,45,39
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Age,18 to 64,NULL,405,315,100,255,5,145,205,10,40,145,,255,255,59,80,57,99,100,5,15,46
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Age,65 to 74,NULL,30,25,*,15,*,10,10,*,*,10,,10,15,79,86,79,86,100,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Age,75 to 89,NULL,15,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Gender,Female,NULL,390,295,95,220,*,130,180,5,35,130,,220,220,60,81,59,99,100,5,10,50
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Gender,Male,NULL,180,135,50,100,*,60,80,5,20,55,,100,100,59,77,57,97,100,*,5,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,,CCG,Total,Total,NULL,570,430,145,325,5,190,255,10,50,185,,315,320,59,80,58,98,100,5,15,47
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Age,18 to 64,NULL,1285,990,380,590,25,300,380,35,110,285,,470,585,53,64,50,80,99,20,70,29
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Age,65 to 74,NULL,95,80,30,50,*,30,35,*,10,25,,40,45,65,71,59,88,98,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Age,75 to 89,NULL,45,40,25,20,*,15,15,*,*,10,,20,20,72,62,61,86,100,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Age,Under 18,NULL,20,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Gender,Female,NULL,1160,905,355,555,25,275,345,35,110,255,,455,550,52,62,48,82,99,25,65,37
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Gender,Male,NULL,655,470,175,265,15,135,175,10,45,130,,215,260,54,66,52,81,99,15,35,38
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,,CCG,Total,Total,NULL,1815,1375,530,820,40,410,520,45,155,390,,670,810,52,63,50,82,99,35,100,37
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Age,18 to 64,NULL,1345,895,350,615,25,275,405,30,130,265,,560,595,47,66,45,92,97,10,75,11
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Age,65 to 74,NULL,80,55,15,35,*,20,20,*,10,15,,30,35,61,61,55,97,100,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Age,75 to 89,NULL,30,15,10,15,*,10,10,*,*,5,,15,15,57,60,50,100,100,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Gender,Female,NULL,1280,840,300,545,20,235,340,30,135,220,,505,535,45,62,42,93,98,5,60,12
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Gender,Male,NULL,545,375,155,270,15,125,180,10,45,120,,250,260,50,67,48,92,96,10,35,25
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,,CCG,Total,Total,NULL,1825,1220,455,815,35,365,520,40,180,345,,755,795,47,64,44,93,97,15,95,17
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Age,18 to 64,NULL,2890,2170,830,820,80,300,445,50,225,275,,770,815,40,54,37,94,99,5,15,35
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Age,65 to 74,NULL,95,75,35,50,*,20,30,*,10,20,,45,45,43,63,41,96,98,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Age,75 to 89,NULL,35,30,20,20,5,10,10,5,5,5,,20,20,50,41,38,100,100,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Gender,Female,NULL,3125,2285,840,770,65,280,430,45,215,265,,725,760,40,56,37,94,99,10,25,33
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Gender,Male,NULL,1280,930,335,395,40,140,205,25,110,130,,380,390,39,51,36,96,99,*,10,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,,CCG,Total,Total,NULL,4415,3230,1180,1165,105,420,635,75,320,390,,1105,1155,40,55,37,95,99,10,35,33
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Age,18 to 64,NULL,3485,2070,755,875,55,440,590,40,215,415,,755,865,54,68,51,86,99,5,75,8
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Age,65 to 74,NULL,155,105,30,50,5,30,35,*,10,30,,45,50,71,73,71,90,98,*,*,*
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Age,75 to 89,NULL,95,60,25,30,5,15,20,*,5,15,,25,30,65,68,57,86,100,*,*,*
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Age,Under 18,NULL,170,75,30,10,*,*,*,*,*,*,,10,10,*,*,*,100,100,*,*,*
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Gender,Female,NULL,3480,2025,720,810,40,405,555,35,200,385,,700,805,52,68,49,86,99,5,70,7
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Gender,Male,NULL,1700,985,415,400,35,195,265,20,100,180,,350,395,53,66,50,88,99,5,30,17
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,,CCG,Total,Total,NULL,5190,3015,1140,1210,75,595,820,55,300,565,,1055,1200,53,68,50,87,99,10,100,10
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Age,18 to 64,NULL,1395,965,405,480,30,240,350,25,105,230,,480,480,53,73,51,100,100,55,70,79
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Age,65 to 74,NULL,65,50,20,25,*,10,20,*,*,10,,25,25,38,72,38,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Age,75 to 89,NULL,35,25,15,15,5,5,10,*,*,5,,15,15,60,73,50,93,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Age,Under 18,NULL,50,35,20,10,*,*,5,*,*,*,,10,10,*,64,*,100,100,5,5,100
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Gender,Female,NULL,1335,915,380,445,30,200,315,20,105,190,,440,445,49,71,46,99,100,70,80,86
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Gender,Male,NULL,650,435,190,215,15,105,145,20,50,95,,215,215,51,66,48,99,100,20,25,81
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,,CCG,Total,Total,NULL,1995,1360,575,665,45,305,460,40,155,290,,660,665,50,70,47,99,100,90,105,85
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Age,18 to 64,NULL,915,755,230,475,40,260,335,25,115,245,,475,475,60,71,57,100,100,10,20,50
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Age,65 to 74,NULL,45,40,15,20,*,15,15,*,*,15,,20,20,72,76,72,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Age,75 to 89,NULL,20,15,5,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Age,Under 18,NULL,25,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Gender,Female,NULL,870,700,195,425,35,220,290,25,110,215,,420,425,57,69,55,99,100,10,20,48
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Gender,Male,NULL,395,325,115,185,20,105,130,5,45,95,,185,185,62,71,57,100,100,*,5,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,,CCG,Total,Total,NULL,1265,1025,310,610,55,325,425,30,155,310,,610,610,58,69,55,100,100,10,25,41
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Age,18 to 64,NULL,1005,900,300,515,10,220,350,30,120,215,,495,510,44,68,43,96,99,20,55,35
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Age,65 to 74,NULL,65,65,20,30,*,15,20,*,5,15,,30,30,62,75,62,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Age,75 to 89,NULL,40,35,10,10,*,5,10,*,*,5,,10,10,50,83,50,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Gender,Female,NULL,925,835,250,455,10,190,305,30,110,185,,445,450,42,67,41,97,99,15,50,33
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Gender,Male,NULL,475,400,155,220,10,105,155,10,50,100,,210,215,50,71,47,96,99,10,30,38
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,,CCG,Total,Total,NULL,1400,1235,400,675,15,295,460,40,165,280,,655,670,44,68,43,97,99,30,80,35
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Age,18 to 64,NULL,880,725,210,490,30,215,320,25,110,210,,490,490,46,65,45,100,100,20,45,47
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Age,65 to 74,NULL,80,70,20,45,*,25,35,*,5,25,,45,45,60,82,55,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Age,75 to 89,NULL,50,45,15,30,*,20,20,*,5,20,,30,30,75,75,71,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Gender,Female,NULL,900,730,220,465,20,205,315,20,100,200,,465,465,46,67,45,100,100,20,45,42
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Gender,Male,NULL,430,350,105,220,15,100,140,10,60,95,,220,220,49,62,46,100,100,10,25,46
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,,CCG,Total,Total,NULL,1330,1080,325,685,35,305,450,30,155,295,,685,685,47,66,46,100,100,30,70,44
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Age,18 to 64,NULL,1130,930,255,500,25,225,320,15,110,215,,500,500,48,64,45,100,100,25,50,46
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Age,65 to 74,NULL,60,50,10,35,5,15,25,*,10,15,,35,35,61,70,57,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Age,75 to 89,NULL,45,35,10,15,*,10,15,*,*,10,,15,15,50,94,50,100,100,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Gender,Female,NULL,1055,840,245,440,25,190,280,10,105,180,,440,440,45,63,43,100,100,25,55,41
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Gender,Male,NULL,530,420,120,230,10,115,155,10,45,105,,230,230,51,67,48,100,100,15,25,62
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,,CCG,Total,Total,NULL,1585,1260,365,675,35,300,435,20,155,285,,675,675,47,64,45,100,100,40,80,48
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Age,18 to 64,NULL,1405,985,500,470,35,215,300,25,140,210,,445,470,49,64,48,95,100,5,20,24
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Age,65 to 74,NULL,50,40,20,20,*,5,10,*,10,5,,20,20,30,55,30,100,100,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Age,75 to 89,NULL,25,20,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Age,Under 18,NULL,30,15,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Gender,Female,NULL,1375,950,485,430,30,175,260,30,135,170,,415,430,44,61,42,97,100,10,20,55
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Gender,Male,NULL,575,390,210,190,15,85,125,10,55,85,,175,185,49,66,48,94,99,*,10,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,,CCG,Total,Total,NULL,1955,1340,695,620,40,265,385,40,185,255,,595,620,46,62,44,96,100,10,30,39
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,,CCG,Age,18 to 64,NULL,2275,1940,850,775,55,400,565,35,170,380,,775,775,55,73,53,100,100,15,30,43
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,,CCG,Age,65 to 74,NULL,110,100,40,40,5,20,30,*,5,20,,40,40,65,73,65,100,100,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,,CCG,Age,75 to 89,NULL,65,55,25,15,*,15,10,*,5,10,,15,15,93,71,79,100,100,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,,CCG,Age,Under 18,NULL,80,35,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,,CCG,Gender,Female,NULL,2305,1935,825,755,50,375,540,35,175,355,,755,755,53,71,51,100,100,15,25,52
Quarter 3 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,,CCG,Gender,Male,NULL,955,760,355,290,30,135,205,20,65,130,,290,290,52,71,50,100,100,5,10,58
