Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,1910,1320,695,480,20,260,340,25,105,240,,470,475,57,71,53,98,100,45,60,81
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,525,410,140,245,5,140,205,10,30,140,,245,245,59,83,58,100,100,5,10,50
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,25,25,10,20,*,15,15,*,*,15,,20,20,79,84,74,100,100,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,10,10,5,10,*,5,5,*,*,5,,10,10,75,88,75,100,100,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Female,NULL,505,390,140,245,*,140,195,5,40,135,,245,245,59,81,57,100,100,5,15,54
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Male,NULL,225,180,75,95,*,55,75,5,15,50,,95,95,58,77,57,100,100,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Total,Total,NULL,735,575,215,340,5,195,270,10,55,190,,340,340,58,80,57,100,100,10,15,53
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2695,1415,445,640,40,285,385,30,135,275,,575,630,47,60,46,90,99,35,60,54
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,135,95,35,35,*,20,25,*,*,20,,30,35,59,69,56,89,100,5,5,83
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,70,45,15,20,*,10,15,*,*,10,,20,20,58,74,58,95,100,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,15,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Female,NULL,2540,1315,400,615,30,280,370,30,120,270,,555,610,48,60,46,90,99,40,70,56
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Male,NULL,1115,620,235,250,15,110,155,10,45,105,,230,245,47,63,46,91,98,15,25,65
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Total,Total,NULL,3660,1935,635,865,50,390,530,40,170,380,,780,855,48,61,46,90,99,55,95,59
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1845,1270,530,645,25,325,450,25,140,310,,610,635,53,70,50,95,98,50,75,64
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,100,75,40,35,*,25,35,*,*,25,,35,35,76,94,76,92,97,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,30,15,10,*,*,5,*,*,*,,10,10,*,56,*,100,100,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,1745,1165,490,585,20,285,405,20,135,275,,555,575,51,70,48,95,98,50,75,68
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,805,565,245,275,15,140,190,10,60,130,,260,270,54,69,51,94,98,20,30,60
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Total,Total,NULL,2555,1735,735,860,35,425,595,30,195,405,,815,845,52,69,49,95,98,70,105,65
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2800,2380,1055,1255,145,555,755,65,350,510,,1210,1250,50,60,46,96,100,75,125,61
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,120,120,45,55,10,30,35,*,15,30,,55,55,65,69,61,100,100,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,50,20,15,*,10,10,*,5,10,,15,15,71,69,64,94,100,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Female,NULL,2985,2565,1120,1330,120,585,815,70,365,545,,1290,1325,48,61,45,97,100,80,135,58
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Male,NULL,1280,1085,495,580,75,255,340,35,170,235,,550,575,51,59,46,95,99,40,70,58
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Total,Total,NULL,4280,3660,1620,1910,195,845,1155,105,535,780,,1845,1905,49,60,45,96,100,120,205,58
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3890,1910,765,835,50,430,605,30,175,415,,710,830,55,72,53,85,99,45,115,41
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,190,95,45,40,5,20,25,*,10,20,,30,40,68,68,68,76,100,*,*,*
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,90,55,30,25,5,10,15,*,5,10,,20,25,58,60,58,80,100,*,*,*
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,155,50,20,15,*,*,10,*,*,*,,5,15,*,62,*,54,100,*,*,*
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,3790,1805,715,795,50,390,570,25,170,375,,665,790,52,71,51,84,99,45,110,39
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1895,915,425,375,30,190,260,20,75,180,,315,370,55,70,53,84,99,20,50,38
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,5700,2725,1145,1170,80,575,830,40,250,560,,980,1160,53,71,51,84,99,65,165,39
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1685,1235,480,565,50,285,410,25,125,275,,565,565,55,72,54,100,100,75,80,95
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,110,95,40,35,*,15,25,*,10,15,,35,35,47,66,47,100,100,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,75,60,30,15,*,5,10,*,*,5,,15,15,58,69,58,100,100,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,50,30,10,10,*,*,10,*,*,*,,10,10,*,80,*,100,100,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1665,1225,460,565,45,265,400,30,130,260,,560,565,51,71,50,100,100,80,85,93
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,780,575,255,235,25,115,165,10,55,110,,235,235,54,70,51,100,100,35,40,92
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,20,10,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,2470,1815,725,800,65,380,565,40,185,365,,800,800,52,71,50,100,100,115,125,93
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1035,760,250,400,40,205,275,30,95,195,,400,400,57,69,54,100,100,40,105,38
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45,30,15,25,*,15,20,*,*,15,,25,25,62,78,62,100,100,*,5,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,25,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Female,NULL,970,690,220,385,35,200,265,20,100,190,,385,385,56,69,54,100,100,50,120,41
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Male,NULL,485,360,130,165,20,80,115,20,35,75,,165,165,54,68,51,100,100,20,40,55
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Total,Total,NULL,1455,1055,350,550,50,280,380,40,135,265,,550,550,56,69,53,100,100,70,160,45
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1375,1250,395,555,30,310,380,35,130,290,,470,530,59,68,55,85,95,55,70,78
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,90,85,30,35,*,20,25,*,10,20,,35,35,62,67,59,92,94,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,45,45,15,15,*,15,15,*,*,10,,15,15,82,76,71,82,100,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,50,40,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1340,1165,345,510,25,295,355,35,115,270,,425,480,60,70,56,84,94,60,75,79
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Male,NULL,645,585,220,225,15,120,150,15,55,115,,200,220,56,67,55,89,97,25,35,79
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Total,Total,NULL,1990,1755,565,735,35,415,505,50,165,385,,630,700,59,69,55,86,95,85,110,79
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1085,825,230,420,35,200,300,15,100,190,,415,415,52,72,50,100,100,20,55,39
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,80,70,25,40,*,25,30,*,10,25,,40,40,66,76,66,100,100,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,50,15,25,*,15,20,*,*,15,,25,25,74,88,74,100,100,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,5,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1080,835,255,430,30,215,320,10,95,210,,430,430,54,75,53,100,100,20,65,35
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,480,365,105,180,15,80,120,15,45,75,,180,180,49,66,46,99,99,15,25,60
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,1560,1200,360,610,45,295,440,25,140,285,,605,610,52,72,51,100,100,35,90,42
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1325,975,280,530,35,240,375,30,125,235,,530,530,48,71,48,100,100,25,95,24
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,90,70,15,30,*,20,25,*,*,15,,30,30,67,86,63,100,100,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,45,10,25,*,20,20,*,*,20,,25,25,80,88,80,100,100,*,5,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,Under 18,NULL,20,15,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Female,NULL,1270,945,285,485,30,230,345,25,110,225,,480,485,51,72,50,100,100,20,85,24
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Male,NULL,630,445,135,250,15,115,175,15,60,115,,250,250,49,71,48,100,100,15,50,28
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Total,Total,NULL,1900,1390,420,730,40,345,525,35,170,340,,730,730,50,71,49,100,100,35,135,25
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,5270,4160,1835,2045,150,1000,1420,110,495,955,,2025,2040,53,69,51,99,100,145,255,56
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,265,200,90,100,10,50,75,5,20,50,,100,100,55,75,53,98,100,5,10,42
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,120,90,50,50,*,30,40,*,10,30,,50,50,58,77,58,100,100,*,*,*
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,Under 18,NULL,155,65,35,10,*,*,*,*,5,*,,10,10,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Female,NULL,5180,3990,1790,1980,135,930,1355,120,485,885,,1955,1975,50,69,48,99,100,145,255,58
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Male,NULL,2295,1705,800,785,60,370,535,40,200,350,,780,785,51,68,48,99,100,50,100,50
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Total,Total,NULL,7490,5705,2595,2765,190,1300,1895,160,685,1240,,2735,2755,50,68,48,99,100,200,355,56
Quarter 1 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5600,3935,1750,1675,80,850,1190,95,380,815,,1030,1605,53,71,51,62,96,120,180,66
Quarter 1 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,245,170,90,50,*,30,30,*,20,25,,35,50,57,59,51,71,98,*,5,*
Quarter 1 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,120,70,45,30,*,15,15,*,10,15,,25,25,64,61,56,82,96,*,*,*
Quarter 1 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,Under 18,NULL,440,270,75,130,*,70,95,5,30,65,,110,130,55,72,53,86,98,*,*,*
