Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,1950,1305,645,450,25,230,305,25,110,220,,440,450,53,68,51,97,100,30,40,72
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,510,415,130,245,*,130,185,10,50,130,,245,245,54,76,53,99,100,5,10,64
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,35,30,10,20,*,15,15,*,5,10,,20,20,72,74,56,100,100,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,5,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Female,NULL,500,390,140,205,*,105,150,10,40,100,,205,205,53,75,51,100,100,*,10,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Male,NULL,235,195,60,110,*,65,80,*,25,60,,110,110,59,74,56,98,99,5,10,75
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Total,Total,NULL,735,585,195,315,5,170,235,10,65,165,,315,315,55,75,53,99,100,10,15,59
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1765,995,360,580,30,260,365,25,110,250,,515,570,47,63,45,89,99,40,70,56
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,135,85,35,55,5,30,35,*,15,30,,50,55,58,65,56,93,100,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,45,25,15,20,*,15,15,*,*,15,,15,20,83,79,78,89,100,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Female,NULL,1660,930,315,520,20,235,335,25,105,230,,465,510,48,65,46,90,99,40,55,70
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Male,NULL,855,465,190,285,15,125,165,10,60,115,,250,285,47,59,43,88,99,25,45,51
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Total,Total,NULL,2515,1395,505,805,40,360,505,35,165,345,,720,795,47,63,45,90,99,60,100,62
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1760,1065,395,690,20,350,470,35,155,335,,665,685,53,68,50,96,99,20,60,36
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,90,65,30,45,*,25,30,*,10,25,,45,45,61,71,56,98,100,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,20,10,10,*,5,5,*,*,5,,10,10,55,58,55,100,100,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,1640,985,325,635,25,305,430,30,140,295,,610,630,50,68,49,96,99,25,65,41
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,755,480,210,290,10,145,195,15,70,135,,275,285,51,67,48,94,98,5,30,19
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Total,Total,NULL,2400,1465,540,925,40,450,625,45,210,430,,885,915,51,67,48,95,99,30,95,33
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2760,2095,780,940,95,410,535,60,285,375,,895,930,49,57,45,95,99,30,60,50
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,65,30,45,5,20,25,*,15,15,,40,40,49,58,43,95,98,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,40,30,10,20,*,5,10,*,5,5,,15,20,44,61,44,89,100,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Female,NULL,3090,2230,800,1010,75,405,570,70,290,375,,955,1000,43,56,40,95,99,35,75,46
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Male,NULL,1340,1025,385,430,60,185,235,25,140,165,,410,425,50,54,45,96,99,15,30,52
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Total,Total,NULL,4445,3265,1195,1440,135,585,800,90,430,540,,1370,1425,45,56,41,95,99,50,105,48
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3340,2625,1020,845,60,425,555,35,195,410,,725,830,54,66,52,86,98,30,100,28
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,135,125,60,55,5,35,45,*,5,35,,50,55,75,82,75,87,98,*,5,*
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,80,70,30,15,*,5,10,*,5,5,,15,15,46,50,46,81,100,*,*,*
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,115,75,35,10,*,*,5,*,*,*,,10,10,*,58,*,67,100,*,*,*
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,3355,2600,960,820,60,420,550,40,185,405,,705,810,55,67,53,86,98,25,100,25
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1685,1290,600,375,25,175,240,15,90,165,,340,375,49,64,48,90,99,15,50,28
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,5045,3895,1565,1200,85,590,790,55,275,575,,1045,1185,53,66,51,87,99,40,150,26
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1525,1035,445,525,55,245,370,35,115,230,,520,525,52,71,49,99,100,65,80,83
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,105,70,35,20,*,10,15,*,5,10,,20,20,56,65,50,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,45,30,10,*,5,10,*,*,5,,10,10,70,83,70,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,30,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1555,1020,410,505,50,220,360,35,105,210,,500,505,49,72,47,99,100,80,95,87
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,715,445,205,220,25,100,150,15,55,95,,215,220,53,68,50,100,100,20,25,83
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,60,55,55,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,2335,1525,670,725,75,325,515,45,160,310,,720,725,50,71,48,99,100,100,115,86
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,950,790,205,425,30,215,295,20,110,200,,425,425,54,69,51,100,100,15,45,33
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,35,30,10,15,*,5,15,*,*,5,,15,15,43,81,43,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,20,15,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Female,NULL,860,705,170,395,30,205,285,20,90,195,,395,395,55,72,53,100,100,15,45,37
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Male,NULL,445,375,120,175,15,80,115,10,50,70,,175,175,50,65,45,100,100,*,15,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Total,Total,NULL,1310,1085,290,570,40,285,400,30,140,265,,570,570,54,70,50,100,100,20,60,34
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1260,920,275,430,20,265,310,20,95,245,,405,425,64,72,59,94,98,25,45,58
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,70,55,30,20,*,10,15,*,*,10,,20,20,53,74,53,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,25,10,15,*,15,15,*,*,15,,15,15,94,94,88,94,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,20,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1205,875,240,395,10,240,285,15,95,220,,370,390,62,71,58,94,98,25,45,54
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Male,NULL,595,425,165,180,5,105,130,10,40,100,,175,180,61,71,57,96,99,10,20,56
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Total,Total,NULL,1800,1300,405,580,20,345,410,25,135,320,,545,570,62,71,57,94,98,35,65,55
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,910,710,220,465,20,240,330,20,110,230,,465,465,54,71,51,100,100,20,50,42
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,85,65,20,55,*,30,45,*,10,30,,55,55,61,80,57,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,40,15,30,*,15,20,*,5,15,,30,30,61,79,57,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,950,740,225,460,20,225,320,25,115,210,,460,460,51,70,48,100,100,25,60,45
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,435,315,120,230,10,125,170,10,50,115,,230,230,56,73,54,100,100,10,25,39
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,1385,1055,345,690,30,345,490,35,160,330,,690,690,53,71,50,100,100,35,80,43
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1350,945,325,595,40,245,410,35,145,235,,595,595,44,69,42,100,100,35,95,37
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,70,45,20,40,*,20,25,*,5,20,,40,40,55,68,53,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,40,15,25,*,10,15,*,5,10,,25,25,52,70,43,100,100,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Female,NULL,1300,905,295,565,35,240,390,30,140,225,,565,565,45,69,42,100,100,45,100,43
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Male,NULL,625,420,155,235,15,100,155,15,65,95,,235,235,45,66,43,99,100,10,30,28
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Total,Total,NULL,1925,1325,450,800,50,340,545,45,205,320,,800,800,45,68,43,100,100,50,130,40
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1600,1145,470,450,50,215,305,25,120,200,,435,450,53,67,49,96,100,5,10,56
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,50,40,15,15,*,5,10,*,5,5,,15,15,40,50,40,94,100,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,25,5,5,*,*,*,*,*,*,,*,5,*,*,*,*,100,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Gender,Female,NULL,1560,1110,450,430,35,205,290,30,110,195,,415,430,52,68,49,97,100,10,15,62
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Gender,Male,NULL,710,470,195,160,20,70,105,10,45,65,,155,160,51,64,46,96,100,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",04F,NHS MILTON KEYNES CCG,All_Provider,nan,CCG,Total,Total,NULL,2275,1585,645,590,55,275,395,35,155,260,,570,590,51,67,48,96,100,10,15,64
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2905,2280,1020,880,65,440,650,40,190,415,,880,880,54,74,51,100,100,40,75,51
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,145,125,65,40,10,15,30,*,10,15,,40,40,55,71,52,100,100,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,45,30,20,*,10,15,*,*,10,,20,20,65,89,65,100,100,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,55,20,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 4 2020/21,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",06F,NHS BEDFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2840,2240,980,820,60,385,595,40,185,365,,820,820,51,72,48,100,100,40,70,54
