Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,1915,1310,660,460,35,225,310,35,100,215,,445,460,53,68,50,97,100,30,55,56
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,615,475,185,270,10,130,185,15,65,125,,270,270,50,67,48,99,100,10,20,50
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,30,30,15,35,*,25,30,*,*,25,,35,35,73,85,70,100,100,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,15,10,*,5,*,5,5,*,*,*,,5,5,71,71,*,100,100,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Female,NULL,550,420,175,240,10,115,155,20,60,105,,235,240,49,64,45,99,100,10,20,42
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Male,NULL,270,210,85,125,*,65,90,*,30,60,,120,125,53,72,51,98,99,5,10,58
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Total,Total,NULL,835,640,260,365,15,180,245,20,95,165,,365,365,50,66,47,99,100,15,30,48
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2160,1350,655,770,40,310,425,55,180,300,,630,760,43,55,41,82,99,65,95,70
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,145,110,45,60,*,40,45,*,10,35,,50,60,61,69,60,82,100,5,10,78
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,50,25,25,*,15,20,*,*,15,,20,25,67,76,58,88,100,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,10,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Female,NULL,1940,1205,560,750,25,300,420,50,180,285,,600,740,41,56,40,80,99,65,100,64
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Male,NULL,1040,590,295,305,20,120,165,15,75,115,,265,300,43,54,40,87,99,35,45,84
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Total,Total,NULL,2985,1795,860,1050,45,420,585,65,260,400,,860,1040,42,56,40,82,99,100,145,70
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1680,1230,595,640,20,280,395,35,165,265,,585,625,45,62,43,91,98,50,80,62
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,70,65,35,45,*,30,35,*,10,25,,45,45,67,80,62,98,100,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,45,40,15,15,*,5,5,*,5,5,,15,15,54,47,46,100,100,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,1555,1140,515,625,25,270,390,30,165,250,,550,615,45,62,42,88,98,55,90,61
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,775,555,285,265,10,115,150,10,80,110,,250,260,46,57,42,94,98,20,25,70
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Total,Total,NULL,2330,1695,795,890,35,385,545,40,245,360,,800,875,45,61,42,90,98,75,120,63
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2765,2025,1080,1065,70,510,695,50,285,470,,1040,1060,51,65,47,98,100,75,125,62
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,125,100,45,50,5,25,35,*,10,25,,45,50,54,71,50,88,100,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,45,35,20,*,10,15,*,*,10,,20,20,71,84,71,95,100,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Female,NULL,2930,2075,1120,1040,70,480,665,60,285,450,,1015,1040,49,64,46,98,100,85,140,63
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Male,NULL,1445,1015,525,455,30,220,295,20,120,205,,445,455,52,65,48,98,100,35,60,64
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Total,Total,NULL,4390,3105,1655,1500,100,700,965,85,410,655,,1470,1500,50,64,47,98,100,125,200,63
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2875,1655,565,785,60,385,535,40,200,365,,595,765,53,69,50,76,97,50,120,41
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,135,75,35,45,10,20,30,*,15,20,,35,40,53,64,50,80,95,*,*,*
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,70,50,15,20,*,10,15,*,5,10,,15,20,67,65,67,75,100,*,*,*
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,115,35,15,10,*,*,5,*,*,*,,*,10,*,56,*,*,100,*,*,*
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2745,1565,530,785,50,350,525,35,215,335,,585,760,48,67,46,74,97,45,135,35
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1370,730,290,320,25,160,215,20,85,150,,245,310,54,67,51,76,97,20,50,44
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4135,2300,820,1105,75,510,740,55,300,485,,825,1075,50,67,47,75,97,70,185,37
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1650,1215,580,615,70,265,415,35,165,250,,615,615,49,67,46,99,100,95,105,90
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,90,75,30,40,*,20,25,*,10,20,,40,40,56,69,50,100,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,45,20,30,*,15,20,*,5,15,,25,30,60,71,52,96,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,50,25,10,10,*,*,*,*,*,*,,10,10,*,*,*,100,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1615,1175,545,615,60,260,410,35,165,245,,610,615,47,67,44,99,100,100,115,90
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,785,555,270,280,30,115,175,20,85,110,,275,280,47,63,44,99,100,50,60,88
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,2420,1740,820,895,90,380,585,55,250,355,,885,895,47,66,44,99,100,155,170,90
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1040,885,300,530,50,250,355,30,150,240,,520,530,53,66,50,98,100,65,120,52
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,45,45,15,15,*,5,10,*,5,5,,15,15,36,65,36,100,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,20,15,10,*,5,*,*,5,*,,10,10,71,*,*,90,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Female,NULL,935,785,240,470,50,205,300,25,140,195,,460,470,49,64,46,98,100,60,120,50
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Male,NULL,480,410,165,215,15,100,135,15,65,95,,215,215,50,63,46,99,100,20,40,52
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Total,Total,NULL,1415,1195,410,685,65,305,440,45,205,285,,675,685,49,64,46,98,100,85,165,51
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1475,1095,460,910,15,485,640,50,215,450,,870,885,54,70,50,96,98,115,160,71
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,100,70,30,60,*,40,50,*,10,40,,60,60,69,81,66,100,100,5,10,88
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,55,25,30,*,20,25,*,5,20,,30,30,59,75,56,94,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,20,15,20,*,10,15,*,5,10,,20,20,48,62,48,95,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1405,1030,430,880,10,445,610,55,210,415,,840,860,51,70,48,96,98,120,170,71
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Male,NULL,715,495,250,375,*,190,255,20,100,180,,360,365,51,68,48,96,98,45,60,72
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Total,Total,NULL,2125,1525,685,1255,15,635,865,75,310,595,,1200,1230,51,69,48,96,98,165,230,71
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1075,795,310,420,40,200,275,30,110,185,,420,420,52,65,49,100,100,25,65,37
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,75,70,25,40,10,15,30,*,10,15,,40,40,55,74,55,100,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,40,20,35,*,25,25,*,5,20,,35,35,77,82,67,100,100,*,5,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1065,770,285,440,35,210,295,25,115,200,,440,440,52,67,49,100,100,25,80,32
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,480,345,150,160,20,75,105,15,40,70,,160,160,52,66,50,99,100,15,35,43
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,1545,1115,440,600,55,285,400,40,155,270,,600,600,52,67,49,100,100,40,115,35
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1460,1050,335,520,65,230,345,25,145,220,,515,520,50,66,48,99,100,20,95,19
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,80,70,20,40,5,25,30,*,5,25,,35,35,76,74,76,97,97,*,5,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,40,30,20,25,*,15,20,*,*,15,,25,25,74,81,74,100,100,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Female,NULL,1300,930,300,505,55,235,335,30,135,225,,500,505,52,67,49,99,100,25,100,24
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Male,NULL,660,465,170,210,25,90,135,10,65,90,,210,210,49,64,48,100,100,15,40,33
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Total,Total,NULL,1960,1395,470,715,80,325,475,35,200,310,,710,715,51,66,49,99,100,35,140,26
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,5785,4355,2175,2045,120,975,1395,140,490,935,,2025,2040,51,68,49,99,100,180,310,57
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,245,205,100,90,10,55,70,*,15,55,,90,90,71,80,68,99,100,*,10,*
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,150,120,85,50,5,35,40,*,10,35,,50,50,76,76,74,96,100,*,5,*
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,Under 18,NULL,140,60,25,10,*,*,*,*,5,*,,10,10,*,*,*,100,100,*,*,*
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Female,NULL,5425,4050,2070,1930,105,895,1295,135,475,860,,1915,1930,49,67,47,99,100,185,330,56
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Male,NULL,2480,1735,900,740,50,360,505,40,185,345,,735,740,52,68,50,99,100,65,105,59
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Total,Total,NULL,7935,5805,2990,2675,155,1255,1805,175,660,1200,,2650,2670,50,67,48,99,100,245,435,57
Quarter 3 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5645,4040,2050,1675,70,805,1125,100,430,760,,990,1475,50,67,47,59,88,125,190,65
Quarter 3 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,240,160,100,75,*,50,55,5,15,45,,45,70,69,72,65,57,91,*,5,*
Quarter 3 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,130,80,60,20,*,10,15,*,5,10,,15,20,48,67,43,71,86,*,*,*
Quarter 3 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,Under 18,NULL,710,510,380,125,5,65,80,5,40,60,,120,125,53,63,52,96,99,*,5,*
