Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02P,NHS BARNSLEY CCG,All_Provider,nan,CCG,Total,Total,NULL,1835,1330,1405,535,30,215,355,30,135,205,,520,535,43,66,41,98,100,35,55,67
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,585,510,185,275,10,145,215,10,50,140,,275,275,55,78,52,100,100,10,15,63
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,50,45,5,20,*,15,15,*,*,15,,20,20,84,89,79,100,100,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,20,10,5,*,*,5,*,*,*,,5,5,*,100,*,100,100,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Female,NULL,535,465,175,245,*,135,190,10,45,125,,245,245,55,78,52,100,100,10,15,59
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Male,NULL,260,220,85,120,5,60,90,*,25,60,,120,120,54,77,54,100,100,*,5,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02Q,NHS BASSETLAW CCG,All_Provider,nan,CCG,Total,Total,NULL,805,690,260,365,10,195,285,10,70,190,,365,365,55,78,53,100,100,15,20,59
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2140,1535,625,885,45,405,535,40,195,380,,715,875,49,60,46,81,99,70,95,75
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,150,115,55,55,5,25,30,*,15,25,,45,55,55,59,51,87,98,*,5,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,90,45,30,20,*,15,15,*,*,15,,15,20,81,79,81,84,100,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Age,Under 18,NULL,30,15,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Female,NULL,1970,1420,550,860,40,380,510,45,205,360,,695,850,47,59,44,81,99,80,110,73
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Male,NULL,1055,670,345,320,25,145,190,15,70,135,,265,320,48,59,46,83,99,30,45,70
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,02X,NHS DONCASTER CCG,All_Provider,nan,CCG,Total,Total,NULL,3030,2095,895,1180,65,525,700,60,275,495,,960,1165,47,59,44,81,99,110,150,72
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1680,1230,585,635,20,310,420,35,145,295,,575,630,50,66,48,91,99,45,70,67
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,105,90,35,50,*,25,35,*,10,25,,45,50,58,69,58,92,100,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,45,35,15,15,*,10,10,*,*,10,,15,15,56,69,56,100,100,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,5,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Female,NULL,1575,1145,495,625,15,290,400,35,160,280,,565,615,48,64,46,91,99,45,65,67
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Male,NULL,795,570,290,275,10,135,185,15,55,130,,250,275,52,67,48,91,99,20,30,70
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03L,NHS ROTHERHAM CCG,All_Provider,nan,CCG,Total,Total,NULL,2370,1715,790,900,30,425,585,50,215,410,,815,890,49,65,47,91,99,65,95,68
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2840,2350,1170,1335,125,630,860,65,355,595,,1285,1335,52,64,49,96,100,75,125,60
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,115,100,55,55,10,25,40,*,10,25,,55,55,55,68,53,100,100,*,5,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,50,30,25,*,20,20,*,*,20,,25,25,95,87,90,100,100,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Female,NULL,2820,2250,1145,1395,105,625,890,65,390,590,,1350,1395,48,64,46,97,100,80,145,57
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Male,NULL,1310,1065,575,650,75,300,395,45,180,270,,630,650,52,61,46,97,100,50,75,64
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QF7,SOUTH YORKSHIRE AND BASSETLAW STP,03N,NHS SHEFFIELD CCG,All_Provider,nan,CCG,Total,Total,NULL,4145,3325,1725,2050,180,925,1285,110,575,855,,1985,2050,49,63,46,97,100,130,220,59
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2800,1360,565,890,60,380,545,80,190,370,,745,875,46,61,44,84,98,40,120,33
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,135,90,40,50,10,20,30,*,15,20,,45,50,53,60,53,92,100,*,*,*
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,75,40,25,35,5,15,20,*,10,15,,30,30,57,64,54,85,97,*,10,*
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,90,40,20,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2695,1330,560,825,45,340,500,65,195,325,,675,815,44,61,42,82,99,40,115,34
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1370,640,295,415,35,170,250,35,95,165,,350,410,45,61,44,85,99,20,60,30
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QGH,HEREFORDSHIRE AND WORCESTERSHIRE STP,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4075,1970,855,1245,85,510,755,100,290,490,,1030,1225,44,61,42,83,99,60,180,33
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1690,1220,550,605,90,250,385,25,190,235,,595,605,49,64,46,98,100,80,90,89
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,80,65,35,45,5,20,25,*,15,20,,45,45,55,58,45,98,100,5,10,75
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,75,45,20,15,*,*,5,*,10,*,,15,15,*,47,*,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,50,30,15,15,*,5,5,*,*,5,,15,15,38,54,38,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1610,1145,515,595,70,245,380,30,180,225,,585,595,47,64,43,98,100,95,105,89
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,825,555,280,240,45,100,150,10,80,95,,240,240,51,62,49,99,100,30,35,89
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,06Q,NHS MID ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,2450,1705,800,840,115,345,530,40,260,325,,825,840,48,63,45,99,100,125,140,89
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1045,980,325,490,50,220,310,30,150,205,,490,490,50,63,47,100,100,40,120,35
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,55,50,25,15,5,5,10,*,5,5,,15,15,64,53,55,100,100,*,5,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,30,15,10,*,*,5,*,*,*,,10,10,*,75,*,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Age,Under 18,NULL,10,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Female,NULL,960,885,290,450,40,210,295,30,130,195,,450,450,51,65,48,100,100,55,125,44
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Male,NULL,485,425,165,195,25,85,125,10,60,85,,195,195,51,63,48,100,100,15,45,35
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,07G,NHS THURROCK CCG,All_Provider,nan,CCG,Total,Total,NULL,1445,1315,455,650,65,300,420,40,190,280,,650,650,51,64,48,100,100,70,170,42
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1425,1195,550,770,30,390,515,40,205,375,,670,720,53,67,50,87,94,85,120,71
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,75,70,30,55,*,40,45,*,10,40,,50,50,75,80,73,89,93,*,5,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,60,60,30,20,*,15,15,*,*,10,,20,20,65,71,60,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,35,10,10,*,*,5,*,*,*,,10,10,*,58,*,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1345,1135,485,745,25,380,515,40,180,360,,645,705,53,69,50,87,94,85,130,66
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Male,NULL,670,555,280,325,15,155,210,20,90,145,,290,305,50,65,47,90,94,40,50,75
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99E,NHS BASILDON AND BRENTWOOD CCG,All_Provider,nan,CCG,Total,Total,NULL,2015,1695,765,1070,40,530,725,65,270,505,,935,1010,52,68,49,88,94,125,180,69
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1035,725,205,405,40,200,285,20,100,190,,405,405,55,71,53,100,100,20,60,30
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,85,60,15,25,*,15,20,*,*,15,,25,25,59,80,59,100,100,*,5,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,40,10,25,*,15,15,*,10,15,,25,25,71,67,62,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Age,Under 18,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Female,NULL,1025,700,190,405,35,195,285,15,105,190,,405,405,53,70,51,100,100,20,70,31
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Male,NULL,450,325,110,165,20,75,115,10,40,70,,165,165,51,69,49,100,100,10,25,42
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99F,NHS CASTLE POINT AND ROCHFORD CCG,All_Provider,nan,CCG,Total,Total,NULL,1480,1025,300,570,55,270,395,25,145,260,,570,570,53,70,51,100,100,30,95,33
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1390,925,270,510,40,245,345,30,130,235,,510,510,53,68,51,100,100,30,105,30
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,100,75,20,30,*,20,25,*,5,20,,30,30,78,80,78,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,30,10,20,*,15,15,*,*,15,,20,20,76,76,76,100,100,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Female,NULL,1315,885,250,495,40,220,330,30,130,215,,495,495,49,67,48,100,100,30,110,26
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Male,NULL,620,415,140,205,15,105,145,10,50,100,,205,205,54,69,52,100,100,15,35,38
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QH8,MID AND SOUTH ESSEX STP,99G,NHS SOUTHEND CCG,All_Provider,nan,CCG,Total,Total,NULL,1935,1300,385,700,55,325,475,40,185,315,,700,700,51,67,49,100,100,45,150,29
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,18 to 64,NULL,5290,4015,2005,1950,145,935,1335,125,465,885,,1930,1945,52,69,49,99,100,170,300,57
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,65 to 74,NULL,275,220,105,85,15,40,55,5,25,40,,85,85,57,64,54,99,100,*,10,*
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,75 to 89,NULL,145,115,40,40,5,20,25,*,10,15,,35,40,59,68,53,97,100,*,5,*
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Age,Under 18,NULL,120,50,20,15,*,5,10,*,*,5,,15,15,40,67,40,100,100,*,*,*
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Female,NULL,5125,3850,1895,1885,125,855,1260,125,480,805,,1870,1885,49,67,46,99,100,185,315,58
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Male,NULL,2355,1685,925,740,55,345,500,55,175,320,,730,735,50,67,47,99,100,75,120,60
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QHG,"BEDFORDSHIRE, LUTON AND MILTON KEYNES STP",M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",All_Provider,nan,CCG,Total,Total,NULL,7490,5540,2825,2630,180,1200,1760,180,655,1130,,2605,2625,49,67,46,99,100,255,440,59
Quarter 2 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5600,3975,1930,1930,85,955,1335,95,480,910,,1110,1800,52,69,49,58,93,130,210,63
Quarter 2 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,235,190,100,90,5,45,65,5,20,45,,55,90,53,71,52,58,99,*,5,*
Quarter 2 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,145,90,50,25,*,15,20,*,5,10,,20,25,54,77,50,77,100,*,5,*
Quarter 2 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QHL,BIRMINGHAM AND SOLIHULL STP,15E,NHS BIRMINGHAM AND SOLIHULL CCG,All_Provider,nan,CCG,Age,Under 18,NULL,365,240,60,140,*,70,95,10,35,65,,120,140,50,68,47,86,99,5,10,50
